bank,branch,service,street,city,state,zip,latitude,longitude
Connect Bank,Pine Bluff,Full Service Brick and Mortar Office,2401 East Harding,Pine Bluff,AR,71601,34.21315347,-91.97747855
Connect Bank,Watson Chapel,Full Service Brick and Mortar Office,3100 Camden Road,Pine Bluff,AR,71603,34.19877115,-92.05193241
Connect Bank,White Hall,Full Service Brick and Mortar Office,7101 Dollarway Rd,White Hall,AR,71602,34.26214288,-92.08256191
Bank of Delight,Bank Of Delight,Full Service Brick and Mortar Office,503 E Antioch Street,Delight,AR,71940,34.031142,-93.501711
Bank of Delight,Gurdon,Full Service Brick and Mortar Office,600 East Smith Street,Gurdon,AR,71743,33.9136749,-93.14805211
Bank of Delight,Gurdon Loan Processing Office,Limited Service Loan Production Office,600 Smith Street,Gurdon,AR,71743,33.9136749,-93.14805211
Bank of Delight,Prescott,Full Service Brick and Mortar Office,106 East 2nd St S,Prescott,AR,71857,33.80134828,-93.37974762
United Bank,Fayetteville,Full Service Brick and Mortar Office,670 East Joyce Boulevard,Fayetteville,AR,72703,36.12364544,-94.14776803
United Bank,Rogers,Full Service Brick and Mortar Office,3333 West Walnut,Rogers,AR,72756,36.33456084,-94.16597411
United Bank,Springdale,Full Service Brick and Mortar Office,607 West Emma,Springdale,AR,72764,36.18509052,-94.13608106
United Bank,United Bank,Full Service Brick and Mortar Office,2600 South Thompson,Springdale,AR,72764,36.160947,-94.14375507
Smackover State Bank,125 West 5th,Full Service Brick and Mortar Office,125 West 5th,El Dorado,AR,71730,33.22197951,-92.66432272
Smackover State Bank,El Dorado,Full Service Brick and Mortar Office,602 South Timberlane Drive,El Dorado,AR,71730,33.20368471,-92.68867664
Smackover State Bank,Norphlet,Full Service Brick and Mortar Office,300 East Padgett Road,Norphlet,AR,71759,33.31483038,-92.66162683
Smackover State Bank,Smackover State Bank,Full Service Brick and Mortar Office,708 North Broadway,Smackover,AR,71762,33.36414485,-92.72539762
Fidelity Bank,Fidelity Bank,Full Service Brick and Mortar Office,330 West Broadway,West Memphis,AR,72301,35.14645353,-90.19172761
Fidelity Bank,Marion,Full Service Brick and Mortar Office,330 West Military Road,Marion,AR,72364,35.21345002,-90.20259756
Fidelity Bank,Mid-Continent,Full Service Brick and Mortar Office,350 West Service Road,West Memphis,AR,72301,35.16972299,-90.19317398
Fidelity Bank,Midway,Full Service Brick and Mortar Office,1200 State Highway 77,Marion,AR,72364,35.18530133,-90.18438535
Warren Bank and Trust Company,Drive-In Facility,Limited Service Facility Office,Cypress And Myrtle Streets,Warren,AR,71671,33.613893,-92.063088
Warren Bank and Trust Company,Hermitage,Full Service Brick and Mortar Office,303 South Main,Hermitage,AR,71647,33.447384,-92.173968
Warren Bank and Trust Company,Warren Bank And Trust Company,Full Service Brick and Mortar Office,201 South Main Street,Warren,AR,71671,33.613668,-92.064078
Warren Bank and Trust Company,West,Limited Service Facility Office,312 South Martin Street,Warren,AR,71671,33.61088082,-92.07165052
Century Next Bank,First National Bank Of Crossett Bran,Full Service Brick and Mortar Office,210 Main Street,Crossett,AR,71635,33.13367304,-91.96161058
Century Next Bank,Fountain Hill,Full Service Brick and Mortar Office,105 Highway 160,Fountain Hill,AR,71642,33.35777879,-91.85085501
Century Next Bank,Hamburg,Full Service Brick and Mortar Office,603 North Main,Hamburg,AR,71646,33.23014981,-91.79747482
Century Next Bank,North,Full Service Brick and Mortar Office,1218 Highway 133,Crossett,AR,71635,33.16429808,-91.94229221
First State Bank of Warren,First State Bank Of Warren,Full Service Brick and Mortar Office,104 S Main Street,Warren,AR,71671,33.614262,-92.0644065
First State Bank of Warren,Hampton,Full Service Brick and Mortar Office,Highway 4 And Highway 167,Hampton,AR,71744,33.53796,-92.4697485
First State Bank of Warren,Hermitage,Full Service Brick and Mortar Office,Main Street,Hermitage,AR,71647,33.44855834,-92.17369925
First State Bank of Warren,Martin And Pine,Full Service Brick and Mortar Office,413 West Pine Street,Warren,AR,71671,33.61732905,-92.07092287
Riverwind Bank,Hwy 64,Full Service Retail Office,Highway 64,Augusta,AR,72006,35.28576754,-91.34333569
Riverwind Bank,Riverwind Bank,Full Service Brick and Mortar Office,100 South Second Street,Augusta,AR,72006,35.28342095,-91.36660512
Riverwind Bank,Searcy,Full Service Brick and Mortar Office,411 Hartsfield Drive,Searcy,AR,72143,35.251344,-91.6984395
Riverwind Bank,Searcy,Full Service Brick and Mortar Office,1241 West Beebe Capps Expressway,Searcy,AR,72143,35.24393347,-91.74965374
Bank of Gravett,Bank Of Gravett,Full Service Brick and Mortar Office,211 Main St Se,Gravette,AR,72736,36.42224728,-94.45113665
Bank of Gravett,Centerton,Full Service Brick and Mortar Office,192 East Centerton Boulevard,Centerton,AR,72719,36.359055,-94.283901
Bank of Gravett,Gravette Motor,Limited Service Facility Office,303 Atlanta Street Se,Gravette,AR,72736,36.4213088,-94.45077494
Bank of Gravett,Hiwasse-Bellavista,Full Service Brick and Mortar Office,13540 W Highway 72,Hiwasse,AR,72739,36.43167767,-94.3265883
Commercial National Bank of Texarkana,Arkansas Boulevard,Full Service Brick and Mortar Office,1222 Arkansas Boulevard,Texarkana,AR,71854,33.460389,-94.029489
Commercial National Bank of Texarkana,East Ninth Street,Full Service Brick and Mortar Office,3204 East 9th Street,Texarkana,AR,71854,33.430185,-94.0055445
Commercial National Bank of Texarkana,Fouke,Full Service Brick and Mortar Office,U.S. Highway 71 And Redcut Road,Fouke,AR,71837,33.264891,-93.885471
Commercial National Bank of Texarkana,Fourth Street,Full Service Brick and Mortar Office,224 East Fourth Street,Texarkana,AR,71854,33.423966,-94.0408515
Union Bank & Trust Company,Express,Limited Service Facility Office,510 Us 425 North,Monticello,AR,71657,33.63966071,-91.8012372
Union Bank & Trust Company,Union Bank & Trust Company,Full Service Brick and Mortar Office,102 West Mccloy,Monticello,AR,71655,33.62961744,-91.79114694
Union Bank & Trust Company,University,Full Service Brick and Mortar Office,569 Us 425,Monticello,AR,71655,33.61820312,-91.80084066
Union Bank & Trust Company,Warren,Full Service Brick and Mortar Office,201 N. Martin Street,Warren,AR,71671,33.61491,-92.0721015
McGehee Bank,Highway 65,Limited Service Facility Office,Highway 65 South,Mc Gehee,AR,71654,33.60406028,-91.38305991
McGehee Bank,Mcgehee Bank,Full Service Brick and Mortar Office,301 North Second Street,Mc Gehee,AR,71654,33.63023065,-91.39799756
McGehee Bank,Teller's Window,Limited Service Facility Office,Highway 4,Arkansas City,AR,71630,33.6776492,-91.2417705
McGehee Bank,Teller's Window,Limited Service Facility Office,Highway 1,Watson,AR,71674,33.83557867,-91.25934577
Piggott State Bank,Drive-In,Limited Service Facility Office,182 North Second Street,Piggott,AR,72454,36.38334704,-90.19118841
Piggott State Bank,Piggott State Bank,Full Service Brick and Mortar Office,271 West Cherry Street,Piggott,AR,72454,36.38387597,-90.19176085
Piggott State Bank,Retor,Full Service Brick and Mortar Office,400 South Main Street,Rector,AR,72461,36.263457,-90.29278356
First Delta Bank,First Delta Bank,Full Service Brick and Mortar Office,214 Hester Parker Drive,Marked Tree,AR,72365,35.52800812,-90.43262188
First Delta Bank,Trumann,Full Service Brick and Mortar Office,445 Hwy 463 South,Trumann,AR,72472,35.66691908,-90.51209193
First Delta Bank,Tyronza,Full Service Brick and Mortar Office,230 S Main,Tyronza,AR,72386,35.48831702,-90.35852797
Central Bank,Bentonville,Full Service Brick and Mortar Office,3001 Se J Street,Bentonville,AR,72712,36.33975488,-94.19741951
Central Bank,Central Bank,Full Service Brick and Mortar Office,"1506 Market Street, Suite C180",Little Rock,AR,72211,34.76872537,-92.39823758
Central Bank,Markham Street,Full Service Brick and Mortar Office,5000 W. Markham Street,Little Rock,AR,72205,34.752339,-92.329713
Bank of Salem,Bank Of Salem,Full Service Brick and Mortar Office,207 Church Street,Salem,AR,72576,36.37111476,-91.82410954
Bank of Salem,Mammoth Spring Bank,Full Service Brick and Mortar Office,465 W Main Street,Mammoth Spring,AR,72554,36.49571345,-91.54244214
Bank of Salem,Viola,Full Service Brick and Mortar Office,9338 Hwy 62 West,Viola,AR,72583,36.3980215,-91.97483707
The Union Bank of Mena,Hatfield,Full Service Brick and Mortar Office,Highway 71 North At Taylor Street,Hatfield,AR,71945,34.48773,-94.3766415
The Union Bank of Mena,The Union Bank Of Mena,Full Service Brick and Mortar Office,303 Highway 71 North,Mena,AR,71953,34.58595157,-94.22869931
The Union Bank of Mena,Wickes Teller Window,Full Service Brick and Mortar Office,First Street And State Highway 4,Wickes,AR,71973,34.303608,-94.3375995
Priority Bank,Ozark,Full Service Brick and Mortar Office,400 West Commercial Street,Ozark,AR,72949,35.487243,-93.8283885
Priority Bank,Prairie Grove,Full Service Brick and Mortar Office,703 East Douglas Street,Prairie Grove,AR,72753,35.98261458,-94.30855059
Priority Bank,Priority Bank,Full Service Brick and Mortar Office,3401 East Mission Blvd,Fayetteville,AR,72703,36.088839,-94.1119425
Arkansas County Bank,Arkansas County Bank,Full Service Brick and Mortar Office,220 W Cross Street,De Witt,AR,72042,34.29532849,-91.337139
Arkansas County Bank,Arkansas County Bank,Full Service Brick and Mortar Office,600 East 22nd Street,Stuttgart,AR,72160,34.47917915,-91.54758309
Arkansas County Bank,Lockesburg,Full Service Brick and Mortar Office,103 W. Main,Lockesburg,AR,71846,33.96729051,-94.16876875
Evolve Bank & Trust,Evolve Bank & Trust,Full Service Brick and Mortar Office,301 Shoppingway Boulevard,West Memphis,AR,72301,35.16577614,-90.19102432
Evolve Bank & Trust,Parkin,Full Service Brick and Mortar Office,123 West Parkin,Parkin,AR,72373,35.26685623,-90.54667419
Evolve Bank & Trust,Wynne,Full Service Brick and Mortar Office,1690 Falls Boulevard North,Wynne,AR,72396,35.23841574,-90.78358801
First Naturalstate Bank,Dumas,Full Service Brick and Mortar Office,703 Meador Drive,Dumas,AR,71639,33.87766701,-91.47873241
First Naturalstate Bank,First Naturalstate Bank,Full Service Brick and Mortar Office,500 North Second Street,Mc Gehee,AR,71654,33.63213748,-91.39907451
First Naturalstate Bank,Mcgehee,Full Service Brick and Mortar Office,703 Ushwy 65 N.,Mc Gehee,AR,71654,33.61609854,-91.38259458
The Peoples Bank,Golden Oaks,Full Service Brick and Mortar Office,East Dixon And South Walnut Streets,Waldo,AR,71770,33.352398,-93.2936895
The Peoples Bank,Lakewood Banking Center,Full Service Brick and Mortar Office,103 Highway 79 Bypass North,Magnolia,AR,71753,33.28287485,-93.21433851
The Peoples Bank,The Peoples Bank,Full Service Brick and Mortar Office,500 North Jackson,Magnolia,AR,71753,33.2714874,-93.23913758
RiverBank,Corning,Full Service Brick and Mortar Office,309 S Missouri Avenue,Corning,AR,72422,36.410683,-90.58646459
RiverBank,Riverbank,Full Service Brick and Mortar Office,1700 Old County Road,Pocahontas,AR,72455,36.24851608,-90.96156747
Bank of Lake Village,Bank Of Lake Village,Full Service Brick and Mortar Office,101 Main Street,Lake Village,AR,71653,33.33095116,-91.28207431
Bank of Lake Village,Highway,Full Service Brick and Mortar Office,1015 Us Highway 65,Lake Village,AR,71653,33.3230881,-91.291967
COMMUNITY STATE BANK,Community State Bank,Full Service Brick and Mortar Office,208 West 4th Street,Bradley,AR,71826,33.09812733,-93.65712042
COMMUNITY STATE BANK,Jacksonville Loan Production Office,Limited Service Loan Production Office,104-B North James Street,Jacksonville,AR,72076,34.86762,-92.1192615
Logan County Bank,Conrad Street,Full Service Brick and Mortar Office,57 East State Highway 197,Subiaco,AR,72865,35.294625,-93.637143
Logan County Bank,Logan County Bank,Full Service Brick and Mortar Office,600 Main Street,Scranton,AR,72863,35.361117,-93.536928
Petit Jean State Bank,Petit Jean State Bank,Full Service Brick and Mortar Office,707 North St. Joseph Street,Morrilton,AR,72110,35.15888535,-92.73995144
Petit Jean State Bank,Petit Jean State Bank University Bra,Full Service Brick and Mortar Office,1620 University Boulevard,Morrilton,AR,72110,35.17067854,-92.72627156
Great Southern Bank,Southern Bankcorp Bank Of Trumann Br,Full Service Brick and Mortar Office,"2522 Pinnacle Hills Parkway, Suite 101",Rogers,AR,72758,36.31131,-94.187286
Great Southern Bank,University Square Shopping Center Br,Full Service Brick and Mortar Office,2552 W. Martin Luther King Blvd,Fayetteville,AR,72701,36.05350834,-94.1964472
Riverside Bank,Little Rock,Full Service Brick and Mortar Office,1001 West Markham Street,Little Rock,AR,72201,34.749342,-92.2812705
Riverside Bank,Riverside Bank,Full Service Brick and Mortar Office,Commerce And Main Streets,Sparkman,AR,71763,33.916599,-92.84796
The First National Bank of Tom Bean,Hope,Full Service Brick and Mortar Office,301 North Hervey Street,Hope,AR,71801,33.67061413,-93.59780076
The First National Bank of Tom Bean,Lewisville,Full Service Brick and Mortar Office,120 East First Street,Lewisville,AR,71845,33.355647,-93.576798
PREMIER BANK OF ARKANSAS,Missouri Street,Full Service Brick and Mortar Office,1103 North Missouri Street,West Memphis,AR,72301,35.15900716,-90.1847004
PREMIER BANK OF ARKANSAS,Premier Bank Of Arkansas,Full Service Brick and Mortar Office,205 Block Street,Marion,AR,72364,35.20759308,-90.20329657
Merchants and Farmers Bank,Bryant,Full Service Brick and Mortar Office,3512 Highway 5 North,Benton,AR,72019,34.61532542,-92.51692732
Merchants and Farmers Bank,Merchants And Farmers Bank,Full Service Brick and Mortar Office,500 Highway 65 South,Dumas,AR,71639,33.88027085,-91.48292226
BOKF,Bentonville,Full Service Brick and Mortar Office,1303 South East Walton Boulevard,Bentonville,AR,72712,36.33526441,-94.19342987
BOKF,Bk Arkansas Fayetteville,Full Service Brick and Mortar Office,3500 North College Ave,Fayetteville,AR,72703,36.115146,-94.144176
PEOPLES BANK,Peoples Bank,Full Service Brick and Mortar Office,1120 South Rock Street,Sheridan,AR,72150,34.29248437,-92.39895781
PEOPLES BANK,Peoples Bank (East End),Full Service Brick and Mortar Office,20409 Arch Street,Little Rock,AR,72206,34.56378132,-92.33680453
Horatio State Bank,Foreman,Full Service Brick and Mortar Office,707 Tracy Lawrence Avenue,Foreman,AR,71836,33.72164148,-94.39329103
Horatio State Bank,Horatio State Bank,Full Service Brick and Mortar Office,Pride And Main,Horatio,AR,71842,33.938469,-94.3572195
Security Bank,Security Bank,Full Service Brick and Mortar Office,108 Ruby Street,Stephens,AR,71764,33.41145141,-93.07022433
Security Bank,Security Bank Mortgage,Limited Service Loan Production Office,"1801 Central Aven., Suite D",Hot Springs National Park,AR,71901,34.494993,-93.0571695
De Witt Bank and Trust Company,De Witt Bank And Trust Company,Full Service Brick and Mortar Office,Second And Jefferson Streets,De Witt,AR,72042,34.293195,-91.3376115
De Witt Bank and Trust Company,Planters & Merchants Bank,Full Service Brick and Mortar Office,Main And Third Streets,Gillett,AR,72055,34.117416,-91.3797315
Bodcaw Bank,Bodcaw Bank,Full Service Brick and Mortar Office,307 Thomas Street,Stamps,AR,71860,33.361758,-93.4977285
Bodcaw Bank,Magnolia,Full Service Brick and Mortar Office,2125 North Jackson,Magnolia,AR,71753,33.2869735,-93.23537711
Gateway Bank,Bryant,Full Service Brick and Mortar Office,6110 Hwy 5 N,Bryant,AR,72022,34.627068,-92.496051
Gateway Bank,Gateway Bank,Full Service Brick and Mortar Office,112 Main Street,Rison,AR,71665,33.96040273,-92.19164105
Texana Bank,Arkansas Blvd,Full Service Brick and Mortar Office,502 Arkansas Blvd,Texarkana,AR,71854,33.459525,-94.037454
The Merchants & Planters Bank,The Merchants & Planters Bank,Full Service Brick and Mortar Office,297 Madison Street,Clarendon,AR,72029,34.69276952,-91.31194314
Bank of Bearden,Bank Of Bearden,Full Service Brick and Mortar Office,1 Second Street Nw,Bearden,AR,71720,33.72538687,-92.61625095
Firstar Bank,Fort Smith,Full Service Brick and Mortar Office,"4300 Rogers Avenue, Suite 7",Fort Smith,AR,72903,35.367867,-94.385484
Bank of Prescott,Bank Of Prescott,Full Service Brick and Mortar Office,East 2nd And Main Streets,Prescott,AR,71857,33.801354,-93.37968
ENCORE BANK,Encore Bank,Full Service Brick and Mortar Office,12224 Chenal Parkway,Little Rock,AR,72211,34.75009217,-92.41023482
SunTrust Bank,West Memphis Main,Full Service Brick and Mortar Office,125 West Broadway St,West Memphis,AR,72301,35.1465585,-90.1872495
Commerce Community Bank,The Eudora Bank Main Office,Full Service Brick and Mortar Office,111 North Main Street,Eudora,AR,71640,33.110325,-91.2616785
First Missouri Bank of SEMO,Leachville,Full Service Brick and Mortar Office,100 North Main Street,Leachville,AR,72438,35.93862682,-90.25798477
